관악구민체육센터,#,"유아,청소년",#,스쿼시,#,월수금,#,16:00~16:50,#,16700
관악구민체육센터,#,"유아,청소년",#,스쿼시,#,화목토,#,16:00~16:50,#,19700
관악구민체육센터,#,"유아,청소년",#,스쿼시,#,화목토,#,16:00~16:50,#,16700
관악구민체육센터,#,기타,#,요가,#,화목,#,19:30~20:20,#,90000
관악구민체육센터,#,운동,#,스쿼시,#,화목토,#,21:00~21:50,#,28000
관악구민체육센터,#,운동,#,스쿼시,#,화목토,#,09:00~09:50,#,28000
관악구민체육센터,#,운동,#,스쿼시,#,월수금,#,10:00~10:50,#,28000
관악구민체육센터,#,운동,#,스쿼시,#,화목토,#,10:00~10:50,#,28000
관악구민체육센터,#,운동,#,수영패키지,#,월화수목금토,#,11:00~11:50,#,45600
관악구민체육센터,#,운동,#,헬스,#,월수금,#,06:00~06:50,#,28100
관악구민체육센터,#,운동,#,스쿼시,#,월수금,#,09:00~09:50,#,28000
관악구민체육센터,#,운동,#,헬스,#,화목토,#,06:00~06:50,#,28100
관악구민체육센터,#,기타,#,에어로빅,#,화목토,#,11:00~11:50,#,28100
관악구민체육센터,#,운동,#,수영,#,월수금,#,15:00~15:50,#,38400
관악구민체육센터,#,운동,#,수영,#,화목토,#,15:00~15:50,#,28900
관악구민체육센터,#,운동,#,수영,#,월화수목금토,#,15:00~15:50,#,60700
관악구민체육센터,#,운동,#,수영패키지,#,월화수목금토,#,09:00~09:50,#,53200
관악구민체육센터,#,운동,#,수영패키지,#,월화수목금토,#,09:00~09:50,#,45600
관악구민체육센터,#,운동,#,수영,#,월수금,#,09:00~09:50,#,38400
관악구민체육센터,#,운동,#,수영,#,화목토,#,09:00~09:50,#,28900
관악구민체육센터,#,운동,#,수영,#,월수금,#,10:00~10:50,#,38400
관악구민체육센터,#,운동,#,스쿼시,#,화목토,#,11:00~11:50,#,28000
관악구민체육센터,#,운동,#,스쿼시,#,월수금,#,14:00~14:50,#,28000
관악구민체육센터,#,운동,#,스쿼시,#,화목토,#,14:00~14:50,#,28000
관악구민체육센터,#,운동,#,수영,#,월수금,#,12:00~12:50,#,38400
관악구민체육센터,#,"유아,청소년",#,농구,#,화목,#,17:00~17:50,#,15200
관악구민체육센터,#,운동,#,스쿼시,#,월수금,#,15:00~15:50,#,28000
관악구민체육센터,#,운동,#,수영,#,화목토,#,08:00~08:50,#,28900
관악구민체육센터,#,기타,#,에어로빅,#,화목토,#,09:00~09:50,#,28100
관악구민체육센터,#,기타,#,에어로빅,#,월수금,#,10:00~10:50,#,28100
관악구민체육센터,#,기타,#,에어로빅,#,화목토,#,10:00~10:50,#,28100
관악구민체육센터,#,기타,#,에어로빅,#,월수금,#,11:00~11:50,#,28100
관악구민체육센터,#,운동,#,수영,#,월화수목금토,#,20:00~20:50,#,60700
관악구민체육센터,#,운동,#,수영,#,월수금,#,21:00~21:50,#,38400
관악구민체육센터,#,"유아,청소년",#,태권도,#,월화수목금,#,16:00~16:50,#,29900
관악구민체육센터,#,"유아,청소년",#,태권도,#,월화수목금,#,16:00~16:50,#,25300
관악구민체육센터,#,"유아,청소년",#,태권도,#,월화수목금,#,17:00~17:50,#,29900
관악구민체육센터,#,"유아,청소년",#,태권도,#,월화수목금,#,17:00~17:50,#,25300
관악구민체육센터,#,"유아,청소년",#,농구,#,월수금,#,17:00~17:50,#,16700
